year;localidad;tipo_de_violencia;sexo;no_casos;poblacion;tasa_por_100000
2020;antonio narino;Sexual;Hombre;12.0;53843;22.3
2020;puente aranda;Sexual;Hombre;30.0;106060;28.3
2020;la candelaria;Sexual;Hombre;3.0;11809;25.4
2020;rafael uribe uribe;Sexual;Hombre;58.0;167392;34.6
2020;ciudad bolivar;Sexual;Hombre;165.0;378504;43.6
2020;sumapaz;Sexual;Hombre;3.0;3994;75.1
2020;distrito;Sexual;Hombre;1244.0;4064659;30.6
2020;usaquen;Económica;Hombre;7.0;222090;3.2
2020;chapinero;Económica;Hombre;4.0;60583;6.6
2020;santa fe;Económica;Hombre;6.0;46092;13.0
2020;san cristobal;Económica;Hombre;6.0;188197;3.2
2020;usme;Económica;Hombre;6.0;170228;3.5
2020;tunjuelito;Económica;Hombre;2.0;90923;2.2
2020;bosa;Económica;Hombre;16.0;389400;4.1
2020;kennedy;Económica;Hombre;24.0;622421;3.9
2020;fontibon;Económica;Hombre;8.0;209777;3.8
2020;engativa;Económica;Hombre;11.0;429868;2.6
2020;suba;Económica;Hombre;10.0;659288;1.5
2020;barrios unidos;Económica;Hombre;1.0;140524;0.7
2020;teusaquillo;Económica;Hombre;4.0;66651;6.0
2020;los martires;Económica;Hombre;2.0;47015;4.3
2020;antonio narino;Económica;Hombre;2.0;53843;3.7
2020;puente aranda;Económica;Hombre;6.0;106060;5.7
2020;la candelaria;Económica;Hombre;0.0;11809;0.0
2020;rafael uribe uribe;Económica;Hombre;8.0;167392;4.8
2020;ciudad bolivar;Económica;Hombre;11.0;378504;2.9
2020;sumapaz;Económica;Hombre;0.0;3994;0.0
2020;distrito;Económica;Hombre;134.0;4064659;3.3
2020;usaquen;Negligencia ;Hombre;153.0;222090;68.9
2020;chapinero;Negligencia ;Hombre;40.0;60583;66.0
2020;santa fe;Negligencia ;Hombre;71.0;46092;154.0
2020;san cristobal;Negligencia ;Hombre;217.0;188197;115.3
2020;usme;Negligencia ;Hombre;462.0;170228;271.4
2020;tunjuelito;Negligencia ;Hombre;184.0;90923;202.4
2020;bosa;Negligencia ;Hombre;536.0;389400;137.6
2020;kennedy;Negligencia ;Hombre;534.0;622421;85.8
2020;fontibon;Negligencia ;Hombre;168.0;209777;80.1
2020;engativa;Negligencia ;Hombre;206.0;429868;47.9
2020;suba;Negligencia ;Hombre;276.0;659288;41.9
2020;barrios unidos;Negligencia ;Hombre;53.0;140524;37.7
2020;teusaquillo;Negligencia ;Hombre;41.0;66651;61.5
2020;los martires;Negligencia ;Hombre;52.0;47015;110.6
2020;antonio narino;Negligencia ;Hombre;34.0;53843;63.1
2020;puente aranda;Negligencia ;Hombre;73.0;106060;68.8
2020;la candelaria;Negligencia ;Hombre;16.0;11809;135.5
2020;rafael uribe uribe;Negligencia ;Hombre;200.0;167392;119.5
2020;ciudad bolivar;Negligencia ;Hombre;739.0;378504;195.2
2020;sumapaz;Negligencia ;Hombre;15.0;3994;375.6
2020;distrito;Negligencia ;Hombre;4071.0;4064659;100.2
2020;usaquen;Abandono;Hombre;13.0;222090;5.9
2020;chapinero;Abandono;Hombre;8.0;60583;13.2
2020;santa fe;Abandono;Hombre;13.0;46092;28.2
2020;san cristobal;Abandono;Hombre;35.0;188197;18.6
2020;usme;Abandono;Hombre;26.0;170228;15.3
2020;tunjuelito;Abandono;Hombre;11.0;90923;12.1
2020;bosa;Abandono;Hombre;59.0;389400;15.2
2020;kennedy;Abandono;Hombre;46.0;622421;7.4
2020;fontibon;Abandono;Hombre;18.0;209777;8.6
2020;engativa;Abandono;Hombre;15.0;429868;3.5
2020;suba;Abandono;Hombre;28.0;659288;4.2
2020;barrios unidos;Abandono;Hombre;5.0;140524;3.6
2020;teusaquillo;Abandono;Hombre;4.0;66651;6.0
2020;los martires;Abandono;Hombre;6.0;47015;12.8
2020;antonio narino;Abandono;Hombre;7.0;53843;13.0
2020;puente aranda;Abandono;Hombre;12.0;106060;11.3
2020;la candelaria;Abandono;Hombre;4.0;11809;33.9
2020;rafael uribe uribe;Abandono;Hombre;25.0;167392;14.9
2020;ciudad bolivar;Abandono;Hombre;38.0;378504;10.0
2020;sumapaz;Abandono;Hombre;6.0;3994;150.2
2020;distrito;Abandono;Hombre;379.0;4064659;9.3
2012;usaquen;Emocional;Mujer;1264.0;257499;490.9
2012;chapinero;Emocional;Mujer;180.0;72365;248.7
2012;santa fe;Emocional;Mujer;450.0;54802;821.1
2012;san cristobal;Emocional;Mujer;1436.0;209691;684.8
2012;usme;Emocional;Mujer;1688.0;202775;832.4
2012;tunjuelito;Emocional;Mujer;334.0;102036;327.3
2012;bosa;Emocional;Mujer;2653.0;305346;868.9
2012;kennedy;Emocional;Mujer;1738.0;528336;329.0
2012;fontibon;Emocional;Mujer;637.0;186326;341.9
2012;engativa;Emocional;Mujer;1764.0;444702;396.7
2012;suba;Emocional;Mujer;1884.0;575528;327.4
2012;barrios unidos;Emocional;Mujer;262.0;122245;214.3
2012;teusaquillo;Emocional;Mujer;120.0;79389;151.2
2012;los martires;Emocional;Mujer;315.0;48932;643.8
2012;antonio narino;Emocional;Mujer;190.0;55877;340.0
2012;puente aranda;Emocional;Mujer;407.0;132268;307.7
2012;la candelaria;Emocional;Mujer;65.0;11434;568.5
2012;rafael uribe uribe;Emocional;Mujer;1262.0;192321;656.2
2012;ciudad bolivar;Emocional;Mujer;1745.0;332577;524.7
2012;sumapaz;Emocional;Mujer;103.0;3028;3401.6
2012;distrito;Emocional;Mujer;18969.0;3917477;484.2
2012;usaquen;Física;Mujer;297.0;257499;115.3
2012;chapinero;Física;Mujer;50.0;72365;69.1
2012;santa fe;Física;Mujer;106.0;54802;193.4
2012;san cristobal;Física;Mujer;348.0;209691;166.0
2012;usme;Física;Mujer;203.0;202775;100.1
2012;tunjuelito;Física;Mujer;119.0;102036;116.6
2012;bosa;Física;Mujer;528.0;305346;172.9
2012;kennedy;Física;Mujer;450.0;528336;85.2
2012;fontibon;Física;Mujer;225.0;186326;120.8
2012;engativa;Física;Mujer;484.0;444702;108.8
2012;suba;Física;Mujer;484.0;575528;84.1
2012;barrios unidos;Física;Mujer;71.0;122245;58.1
2012;teusaquillo;Física;Mujer;46.0;79389;57.9
2012;los martires;Física;Mujer;107.0;48932;218.7
2012;antonio narino;Física;Mujer;41.0;55877;73.4
2012;puente aranda;Física;Mujer;127.0;132268;96.0
2012;la candelaria;Física;Mujer;14.0;11434;122.4
2012;rafael uribe uribe;Física;Mujer;329.0;192321;171.1
2012;ciudad bolivar;Física;Mujer;358.0;332577;107.6
2012;sumapaz;Física;Mujer;12.0;3028;396.3
2012;distrito;Física;Mujer;4507.0;3917477;115.0
2012;usaquen;Sexual;Mujer;125.0;257499;48.5
2012;chapinero;Sexual;Mujer;21.0;72365;29.0
2012;santa fe;Sexual;Mujer;57.0;54802;104.0
2012;san cristobal;Sexual;Mujer;192.0;209691;91.6
2012;usme;Sexual;Mujer;198.0;202775;97.6
2012;tunjuelito;Sexual;Mujer;53.0;102036;51.9
2012;bosa;Sexual;Mujer;453.0;305346;148.4
2012;kennedy;Sexual;Mujer;330.0;528336;62.5
2012;fontibon;Sexual;Mujer;150.0;186326;80.5
2012;engativa;Sexual;Mujer;241.0;444702;54.2
2012;suba;Sexual;Mujer;221.0;575528;38.4
2012;barrios unidos;Sexual;Mujer;30.0;122245;24.5
2012;teusaquillo;Sexual;Mujer;19.0;79389;23.9
2012;los martires;Sexual;Mujer;42.0;48932;85.8
2012;antonio narino;Sexual;Mujer;33.0;55877;59.1
2012;puente aranda;Sexual;Mujer;87.0;132268;65.8
2012;la candelaria;Sexual;Mujer;10.0;11434;87.5
2012;rafael uribe uribe;Sexual;Mujer;228.0;192321;118.6
2012;ciudad bolivar;Sexual;Mujer;206.0;332577;61.9
2012;sumapaz;Sexual;Mujer;0.0;3028;0.0
2012;distrito;Sexual;Mujer;2752.0;3917477;70.2
2012;usaquen;Económica;Mujer;226.0;257499;87.8
2012;chapinero;Económica;Mujer;27.0;72365;37.3
2012;santa fe;Económica;Mujer;24.0;54802;43.8
2012;san cristobal;Económica;Mujer;33.0;209691;15.7
2012;usme;Económica;Mujer;58.0;202775;28.6
2012;tunjuelito;Económica;Mujer;6.0;102036;5.9
2012;bosa;Económica;Mujer;137.0;305346;44.9
2012;kennedy;Económica;Mujer;85.0;528336;16.1
2012;fontibon;Económica;Mujer;43.0;186326;23.1
2012;engativa;Económica;Mujer;218.0;444702;49.0
2012;suba;Económica;Mujer;143.0;575528;24.8
2012;barrios unidos;Económica;Mujer;20.0;122245;16.4
2012;teusaquillo;Económica;Mujer;8.0;79389;10.1
2012;los martires;Económica;Mujer;21.0;48932;42.9
2012;antonio narino;Económica;Mujer;7.0;55877;12.5
2012;puente aranda;Económica;Mujer;9.0;132268;6.8
2012;la candelaria;Económica;Mujer;7.0;11434;61.2
2012;rafael uribe uribe;Económica;Mujer;69.0;192321;35.9
2012;ciudad bolivar;Económica;Mujer;71.0;332577;21.3
2012;sumapaz;Económica;Mujer;18.0;3028;594.5
2012;distrito;Económica;Mujer;1258.0;3917477;32.1
2012;usaquen;Negligencia ;Mujer;319.0;257499;123.9
2012;chapinero;Negligencia ;Mujer;93.0;72365;128.5
2012;santa fe;Negligencia ;Mujer;207.0;54802;377.7
2012;san cristobal;Negligencia ;Mujer;713.0;209691;340.0
2012;usme;Negligencia ;Mujer;973.0;202775;479.8
2012;tunjuelito;Negligencia ;Mujer;117.0;102036;114.7
2012;bosa;Negligencia ;Mujer;911.0;305346;298.4
2012;kennedy;Negligencia ;Mujer;776.0;528336;146.9
2012;fontibon;Negligencia ;Mujer;199.0;186326;106.8
2012;engativa;Negligencia ;Mujer;902.0;444702;202.8
2012;suba;Negligencia ;Mujer;1095.0;575528;190.3
2012;barrios unidos;Negligencia ;Mujer;109.0;122245;89.2
2012;teusaquillo;Negligencia ;Mujer;36.0;79389;45.3
2012;los martires;Negligencia ;Mujer;136.0;48932;277.9
2012;antonio narino;Negligencia ;Mujer;88.0;55877;157.5
2012;puente aranda;Negligencia ;Mujer;189.0;132268;142.9
2012;la candelaria;Negligencia ;Mujer;26.0;11434;227.4
2012;rafael uribe uribe;Negligencia ;Mujer;417.0;192321;216.8
2012;ciudad bolivar;Negligencia ;Mujer;971.0;332577;292.0
2012;sumapaz;Negligencia ;Mujer;32.0;3028;1056.8
2012;distrito;Negligencia ;Mujer;8548.0;3917477;218.2
2012;usaquen;Abandono;Mujer;62.0;257499;24.1
2012;chapinero;Abandono;Mujer;14.0;72365;19.3
2012;santa fe;Abandono;Mujer;33.0;54802;60.2
2012;san cristobal;Abandono;Mujer;117.0;209691;55.8
2012;usme;Abandono;Mujer;71.0;202775;35.0
2012;tunjuelito;Abandono;Mujer;12.0;102036;11.8
2012;bosa;Abandono;Mujer;168.0;305346;55.0
2012;kennedy;Abandono;Mujer;96.0;528336;18.2
2012;fontibon;Abandono;Mujer;68.0;186326;36.5
2012;engativa;Abandono;Mujer;135.0;444702;30.4
2012;suba;Abandono;Mujer;125.0;575528;21.7
2012;barrios unidos;Abandono;Mujer;22.0;122245;18.0
2012;teusaquillo;Abandono;Mujer;8.0;79389;10.1
2012;los martires;Abandono;Mujer;21.0;48932;42.9
2012;antonio narino;Abandono;Mujer;13.0;55877;23.3
2012;puente aranda;Abandono;Mujer;32.0;132268;24.2
2012;la candelaria;Abandono;Mujer;8.0;11434;70.0
2012;rafael uribe uribe;Abandono;Mujer;69.0;192321;35.9
2012;ciudad bolivar;Abandono;Mujer;107.0;332577;32.2
2012;sumapaz;Abandono;Mujer;11.0;3028;363.3
2012;distrito;Abandono;Mujer;1221.0;3917477;31.2
2013;usaquen;Emocional;Mujer;1620.0;259965;623.2
2013;chapinero;Emocional;Mujer;218.0;72827;299.3
2013;santa fe;Emocional;Mujer;359.0;54763;655.6
2013;san cristobal;Emocional;Mujer;1738.0;209171;830.9
2013;usme;Emocional;Mujer;1917.0;210312;911.5
2013;tunjuelito;Emocional;Mujer;446.0;101726;438.4
2013;bosa;Emocional;Mujer;3141.0;313146;1003.0
2013;kennedy;Emocional;Mujer;1915.0;533792;358.8
2013;fontibon;Emocional;Mujer;654.0;190687;343.0
2013;engativa;Emocional;Mujer;1886.0;448349;420.7
2013;suba;Emocional;Mujer;1993.0;588730;338.5
2013;barrios unidos;Emocional;Mujer;310.0;123007;252.0
2013;teusaquillo;Emocional;Mujer;134.0;79926;167.7
2013;los martires;Emocional;Mujer;307.0;48930;627.4
2013;antonio narino;Emocional;Mujer;204.0;55868;365.1
2013;puente aranda;Emocional;Mujer;391.0;132077;296.0
2013;la candelaria;Emocional;Mujer;56.0;11401;491.2
2013;rafael uribe uribe;Emocional;Mujer;1077.0;191833;561.4
2013;ciudad bolivar;Emocional;Mujer;1683.0;338640;497.0
2013;sumapaz;Emocional;Mujer;114.0;3051;3736.5
2013;distrito;Emocional;Mujer;20163.0;3968201;508.1
2013;usaquen;Física;Mujer;264.0;259965;101.6
2013;chapinero;Física;Mujer;68.0;72827;93.4
2013;santa fe;Física;Mujer;102.0;54763;186.3
2013;san cristobal;Física;Mujer;603.0;209171;288.3
2013;usme;Física;Mujer;355.0;210312;168.8
2013;tunjuelito;Física;Mujer;119.0;101726;117.0
2013;bosa;Física;Mujer;788.0;313146;251.6
2013;kennedy;Física;Mujer;563.0;533792;105.5
2013;fontibon;Física;Mujer;236.0;190687;123.8
2013;engativa;Física;Mujer;479.0;448349;106.8
2013;suba;Física;Mujer;555.0;588730;94.3
2013;barrios unidos;Física;Mujer;85.0;123007;69.1
2013;teusaquillo;Física;Mujer;48.0;79926;60.1
2013;los martires;Física;Mujer;108.0;48930;220.7
2013;antonio narino;Física;Mujer;64.0;55868;114.6
2013;puente aranda;Física;Mujer;139.0;132077;105.2
2013;la candelaria;Física;Mujer;17.0;11401;149.1
2013;rafael uribe uribe;Física;Mujer;369.0;191833;192.4
2013;ciudad bolivar;Física;Mujer;437.0;338640;129.0
2013;sumapaz;Física;Mujer;45.0;3051;1474.9
2013;distrito;Física;Mujer;5444.0;3968201;137.2
2013;usaquen;Sexual;Mujer;126.0;259965;48.5
2013;chapinero;Sexual;Mujer;25.0;72827;34.3
2013;santa fe;Sexual;Mujer;53.0;54763;96.8
2013;san cristobal;Sexual;Mujer;321.0;209171;153.5
2013;usme;Sexual;Mujer;274.0;210312;130.3
2013;tunjuelito;Sexual;Mujer;65.0;101726;63.9
2013;bosa;Sexual;Mujer;663.0;313146;211.7
2013;kennedy;Sexual;Mujer;416.0;533792;77.9
2013;fontibon;Sexual;Mujer;152.0;190687;79.7
2013;engativa;Sexual;Mujer;258.0;448349;57.5
2013;suba;Sexual;Mujer;320.0;588730;54.4
2013;barrios unidos;Sexual;Mujer;40.0;123007;32.5
2013;teusaquillo;Sexual;Mujer;26.0;79926;32.5
2013;los martires;Sexual;Mujer;58.0;48930;118.5
2013;antonio narino;Sexual;Mujer;51.0;55868;91.3
2013;puente aranda;Sexual;Mujer;82.0;132077;62.1
2013;la candelaria;Sexual;Mujer;11.0;11401;96.5
2013;rafael uribe uribe;Sexual;Mujer;214.0;191833;111.6
2013;ciudad bolivar;Sexual;Mujer;328.0;338640;96.9
2013;sumapaz;Sexual;Mujer;4.0;3051;131.1
2013;distrito;Sexual;Mujer;3487.0;3968201;87.9
2013;usaquen;Económica;Mujer;186.0;259965;71.5
2013;chapinero;Económica;Mujer;22.0;72827;30.2
2013;santa fe;Económica;Mujer;20.0;54763;36.5
2013;san cristobal;Económica;Mujer;69.0;209171;33.0
2013;usme;Económica;Mujer;40.0;210312;19.0
2013;tunjuelito;Económica;Mujer;7.0;101726;6.9
2013;bosa;Económica;Mujer;113.0;313146;36.1
2013;kennedy;Económica;Mujer;58.0;533792;10.9
2013;fontibon;Económica;Mujer;29.0;190687;15.2
2013;engativa;Económica;Mujer;48.0;448349;10.7
2013;suba;Económica;Mujer;115.0;588730;19.5
2013;barrios unidos;Económica;Mujer;36.0;123007;29.3
2013;teusaquillo;Económica;Mujer;15.0;79926;18.8
2013;los martires;Económica;Mujer;19.0;48930;38.8
2013;antonio narino;Económica;Mujer;9.0;55868;16.1
2013;puente aranda;Económica;Mujer;20.0;132077;15.1
2013;la candelaria;Económica;Mujer;2.0;11401;17.5
2013;rafael uribe uribe;Económica;Mujer;63.0;191833;32.8
2013;ciudad bolivar;Económica;Mujer;33.0;338640;9.7
2013;sumapaz;Económica;Mujer;5.0;3051;163.9
2013;distrito;Económica;Mujer;909.0;3968201;22.9
2013;usaquen;Negligencia ;Mujer;327.0;259965;125.8
2013;chapinero;Negligencia ;Mujer;112.0;72827;153.8
2013;santa fe;Negligencia ;Mujer;157.0;54763;286.7
2013;san cristobal;Negligencia ;Mujer;853.0;209171;407.8
2013;usme;Negligencia ;Mujer;1161.0;210312;552.0
2013;tunjuelito;Negligencia ;Mujer;170.0;101726;167.1
2013;bosa;Negligencia ;Mujer;947.0;313146;302.4
2013;kennedy;Negligencia ;Mujer;912.0;533792;170.9
2013;fontibon;Negligencia ;Mujer;220.0;190687;115.4
2013;engativa;Negligencia ;Mujer;1009.0;448349;225.0
2013;suba;Negligencia ;Mujer;976.0;588730;165.8
2013;barrios unidos;Negligencia ;Mujer;145.0;123007;117.9
2013;teusaquillo;Negligencia ;Mujer;46.0;79926;57.6
2013;los martires;Negligencia ;Mujer;111.0;48930;226.9
2013;antonio narino;Negligencia ;Mujer;65.0;55868;116.3
2013;puente aranda;Negligencia ;Mujer;152.0;132077;115.1
2013;la candelaria;Negligencia ;Mujer;24.0;11401;210.5
2013;rafael uribe uribe;Negligencia ;Mujer;361.0;191833;188.2
2013;ciudad bolivar;Negligencia ;Mujer;599.0;338640;176.9
2013;sumapaz;Negligencia ;Mujer;20.0;3051;655.5
2013;distrito;Negligencia ;Mujer;8367.0;3968201;210.9
2013;usaquen;Abandono;Mujer;39.0;259965;15.0
2013;chapinero;Abandono;Mujer;8.0;72827;11.0
2013;santa fe;Abandono;Mujer;21.0;54763;38.3
2013;san cristobal;Abandono;Mujer;179.0;209171;85.6
2013;usme;Abandono;Mujer;94.0;210312;44.7
2013;tunjuelito;Abandono;Mujer;8.0;101726;7.9
2013;bosa;Abandono;Mujer;143.0;313146;45.7
2013;kennedy;Abandono;Mujer;111.0;533792;20.8
2013;fontibon;Abandono;Mujer;45.0;190687;23.6
2013;engativa;Abandono;Mujer;79.0;448349;17.6
2013;suba;Abandono;Mujer;106.0;588730;18.0
2013;barrios unidos;Abandono;Mujer;19.0;123007;15.4
2013;teusaquillo;Abandono;Mujer;11.0;79926;13.8
2013;los martires;Abandono;Mujer;17.0;48930;34.7
2013;antonio narino;Abandono;Mujer;11.0;55868;19.7
2013;puente aranda;Abandono;Mujer;27.0;132077;20.4
2013;la candelaria;Abandono;Mujer;3.0;11401;26.3
2013;rafael uribe uribe;Abandono;Mujer;55.0;191833;28.7
2013;ciudad bolivar;Abandono;Mujer;69.0;338640;20.4
2013;sumapaz;Abandono;Mujer;5.0;3051;163.9
2013;distrito;Abandono;Mujer;1050.0;3968201;26.5
2014;usaquen;Emocional;Mujer;1847.0;262455;703.7
2014;chapinero;Emocional;Mujer;244.0;73117;333.7
2014;santa fe;Emocional;Mujer;413.0;54687;755.2
2014;san cristobal;Emocional;Mujer;2134.0;208492;1023.5
2014;usme;Emocional;Mujer;2215.0;215866;1026.1
2014;tunjuelito;Emocional;Mujer;531.0;101314;524.1
2014;bosa;Emocional;Mujer;3561.0;321466;1107.7
2014;kennedy;Emocional;Mujer;2362.0;540134;437.3
2014;fontibon;Emocional;Mujer;947.0;195308;484.9
2014;engativa;Emocional;Mujer;1693.0;452053;374.5
2014;suba;Emocional;Mujer;2210.0;602531;366.8
2014;barrios unidos;Emocional;Mujer;436.0;123939;351.8
2014;teusaquillo;Emocional;Mujer;136.0;80340;169.3
2014;los martires;Emocional;Mujer;315.0;48925;643.8
2014;antonio narino;Emocional;Mujer;278.0;55855;497.7
2014;puente aranda;Emocional;Mujer;437.0;131737;331.7
2014;la candelaria;Emocional;Mujer;69.0;11356;607.6
2014;rafael uribe uribe;Emocional;Mujer;1250.0;191162;653.9
2014;ciudad bolivar;Emocional;Mujer;2130.0;344806;617.7
2014;sumapaz;Emocional;Mujer;103.0;3078;3346.3
2014;distrito;Emocional;Mujer;23311.0;4018621;580.1
2014;usaquen;Física;Mujer;415.0;262455;158.1
2014;chapinero;Física;Mujer;75.0;73117;102.6
2014;santa fe;Física;Mujer;138.0;54687;252.3
2014;san cristobal;Física;Mujer;690.0;208492;330.9
2014;usme;Física;Mujer;300.0;215866;139.0
2014;tunjuelito;Física;Mujer;122.0;101314;120.4
2014;bosa;Física;Mujer;932.0;321466;289.9
2014;kennedy;Física;Mujer;632.0;540134;117.0
2014;fontibon;Física;Mujer;305.0;195308;156.2
2014;engativa;Física;Mujer;584.0;452053;129.2
2014;suba;Física;Mujer;635.0;602531;105.4
2014;barrios unidos;Física;Mujer;105.0;123939;84.7
2014;teusaquillo;Física;Mujer;58.0;80340;72.2
2014;los martires;Física;Mujer;97.0;48925;198.3
2014;antonio narino;Física;Mujer;104.0;55855;186.2
2014;puente aranda;Física;Mujer;135.0;131737;102.5
2014;la candelaria;Física;Mujer;25.0;11356;220.1
2014;rafael uribe uribe;Física;Mujer;561.0;191162;293.5
2014;ciudad bolivar;Física;Mujer;682.0;344806;197.8
2014;sumapaz;Física;Mujer;28.0;3078;909.7
2014;distrito;Física;Mujer;6623.0;4018621;164.8
2014;usaquen;Sexual;Mujer;161.0;262455;61.3
2014;chapinero;Sexual;Mujer;35.0;73117;47.9
2014;santa fe;Sexual;Mujer;59.0;54687;107.9
2014;san cristobal;Sexual;Mujer;315.0;208492;151.1
2014;usme;Sexual;Mujer;309.0;215866;143.1
2014;tunjuelito;Sexual;Mujer;50.0;101314;49.4
2014;bosa;Sexual;Mujer;878.0;321466;273.1
2014;kennedy;Sexual;Mujer;487.0;540134;90.2
2014;fontibon;Sexual;Mujer;137.0;195308;70.1
2014;engativa;Sexual;Mujer;307.0;452053;67.9
2014;suba;Sexual;Mujer;367.0;602531;60.9
2014;barrios unidos;Sexual;Mujer;36.0;123939;29.0
2014;teusaquillo;Sexual;Mujer;22.0;80340;27.4
2014;los martires;Sexual;Mujer;66.0;48925;134.9
2014;antonio narino;Sexual;Mujer;45.0;55855;80.6
2014;puente aranda;Sexual;Mujer;110.0;131737;83.5
2014;la candelaria;Sexual;Mujer;12.0;11356;105.7
2014;rafael uribe uribe;Sexual;Mujer;261.0;191162;136.5
2014;ciudad bolivar;Sexual;Mujer;483.0;344806;140.1
2014;sumapaz;Sexual;Mujer;4.0;3078;130.0
2014;distrito;Sexual;Mujer;4144.0;4018621;103.1
2014;usaquen;Económica;Mujer;348.0;262455;132.6
2014;chapinero;Económica;Mujer;40.0;73117;54.7
2014;santa fe;Económica;Mujer;10.0;54687;18.3
2014;san cristobal;Económica;Mujer;103.0;208492;49.4
2014;usme;Económica;Mujer;22.0;215866;10.2
2014;tunjuelito;Económica;Mujer;5.0;101314;4.9
2014;bosa;Económica;Mujer;104.0;321466;32.4
2014;kennedy;Económica;Mujer;69.0;540134;12.8
2014;fontibon;Económica;Mujer;56.0;195308;28.7
2014;engativa;Económica;Mujer;93.0;452053;20.6
2014;suba;Económica;Mujer;61.0;602531;10.1
2014;barrios unidos;Económica;Mujer;91.0;123939;73.4
2014;teusaquillo;Económica;Mujer;12.0;80340;14.9
2014;los martires;Económica;Mujer;6.0;48925;12.3
2014;antonio narino;Económica;Mujer;24.0;55855;43.0
2014;puente aranda;Económica;Mujer;9.0;131737;6.8
2014;la candelaria;Económica;Mujer;2.0;11356;17.6
2014;rafael uribe uribe;Económica;Mujer;107.0;191162;56.0
2014;ciudad bolivar;Económica;Mujer;127.0;344806;36.8
2014;sumapaz;Económica;Mujer;6.0;3078;194.9
2014;distrito;Económica;Mujer;1295.0;4018621;32.2
2014;usaquen;Negligencia ;Mujer;413.0;262455;157.4
2014;chapinero;Negligencia ;Mujer;99.0;73117;135.4
2014;santa fe;Negligencia ;Mujer;156.0;54687;285.3
2014;san cristobal;Negligencia ;Mujer;1081.0;208492;518.5
2014;usme;Negligencia ;Mujer;1385.0;215866;641.6
2014;tunjuelito;Negligencia ;Mujer;231.0;101314;228.0
2014;bosa;Negligencia ;Mujer;885.0;321466;275.3
2014;kennedy;Negligencia ;Mujer;1257.0;540134;232.7
2014;fontibon;Negligencia ;Mujer;255.0;195308;130.6
2014;engativa;Negligencia ;Mujer;803.0;452053;177.6
2014;suba;Negligencia ;Mujer;1044.0;602531;173.3
2014;barrios unidos;Negligencia ;Mujer;203.0;123939;163.8
2014;teusaquillo;Negligencia ;Mujer;40.0;80340;49.8
2014;los martires;Negligencia ;Mujer;93.0;48925;190.1
2014;antonio narino;Negligencia ;Mujer;103.0;55855;184.4
2014;puente aranda;Negligencia ;Mujer;154.0;131737;116.9
2014;la candelaria;Negligencia ;Mujer;16.0;11356;140.9
2014;rafael uribe uribe;Negligencia ;Mujer;476.0;191162;249.0
2014;ciudad bolivar;Negligencia ;Mujer;965.0;344806;279.9
2014;sumapaz;Negligencia ;Mujer;33.0;3078;1072.1
2014;distrito;Negligencia ;Mujer;9692.0;4018621;241.2
2014;usaquen;Abandono;Mujer;60.0;262455;22.9
2014;chapinero;Abandono;Mujer;23.0;73117;31.5
2014;santa fe;Abandono;Mujer;20.0;54687;36.6
2014;san cristobal;Abandono;Mujer;194.0;208492;93.0
2014;usme;Abandono;Mujer;48.0;215866;22.2
2014;tunjuelito;Abandono;Mujer;12.0;101314;11.8
2014;bosa;Abandono;Mujer;129.0;321466;40.1
2014;kennedy;Abandono;Mujer;102.0;540134;18.9
2014;fontibon;Abandono;Mujer;36.0;195308;18.4
2014;engativa;Abandono;Mujer;86.0;452053;19.0
2014;suba;Abandono;Mujer;100.0;602531;16.6
